"ad_date","campaign_name","adset_name","spend","impressions","reach","clicks","leads","value","url_parameters","media_source"
2022-06-02,Hobbies,Tinkering,2051,18605,11510,107,1,3450,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-06-02,Hobbies,Specific,2715,23255,5550,64,1,3233,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-06-02,Expansion,Products,9276,18959,22952,113,2,9456,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-06-02,Hobbies,Specific,2484,5525,18657,43,1,3906,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-06-02,Hobbies,Tinkering,4490,26173,8769,79,0,5572,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-06-01,Expansion,Products,14920,33127,39482,72,4,13825,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-06-01,Hobbies,Tinkering,4733,28678,23582,166,3,4646,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-06-01,Hobbies,Outdoors,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-06-01,Hobbies,Quick,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-06-01,Hobbies,Specific,3531,4212,16738,22,1,3885,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-06-01,Expansion,Products,28630,36020,34295,76,3,22434,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-06-01,Hobbies,Specific,3658,12384,8452,41,3,3546,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-06-01,Hobbies,Outdoors,0,0,0,0,0,0,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-06-01,Hobbies,Tinkering,1048,29375,11669,39,2,984,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-31,Expansion,Products,52755,39842,31020,147,0,85812,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-31,Hobbies,Outdoors,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-31,Hobbies,Tinkering,2055,22461,26770,44,0,2233,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-31,Expansion,Products,19562,17491,6103,19,6,26515,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-31,Hobbies,Specific,2780,8391,14985,75,1,3222,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-31,Hobbies,Outdoors,0,0,0,0,0,0,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-31,Hobbies,Tinkering,2874,6241,14980,109,1,3535,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-30,Expansion,Products,47899,30011,23167,111,5,63186,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-30,Hobbies,Abstract,2672,3326,11105,18,1,2309,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-30,Hobbies,Slow,4122,12023,9747,16,1,4428,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-30,Hobbies,Quick,2928,7619,12215,61,1,4840,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-30,Hobbies,Specific,3351,5234,10134,89,0,3020,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-30,Hobbies,Tinkering,3624,14224,10394,32,4,5615,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-30,Hobbies,Outdoors,3010,27718,10570,152,2,2494,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-30,Expansion,Products,7012,30953,28672,55,4,9723,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-30,Hobbies,Tinkering,2786,23101,23314,73,1,2398,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-30,Hobbies,Outdoors,2926,7244,19128,138,1,2873,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-30,Hobbies,Specific,3211,4714,12085,44,1,2313,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-29,Expansion,Products,49416,23002,11024,40,1,46402,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-29,Hobbies,Specific,3011,27160,27264,113,3,3663,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-29,Hobbies,Outdoors,7560,63497,20030,140,6,12968,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-29,Hobbies,Abstract,3329,27047,21637,40,2,3579,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-29,Hobbies,Quick,3271,12777,4580,69,1,2954,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-29,Hobbies,Slow,6980,22657,25116,69,3,11555,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-29,Hobbies,Tinkering,7945,35002,10468,55,1,9522,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-29,Hobbies,Quick,1069,12828,10706,53,1,1722,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-29,Hobbies,Abstract,2059,17051,17791,35,1,1582,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-28,Expansion,Products,22726,15990,10025,107,4,22643,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-28,Hobbies,Slow,4651,17464,22006,145,0,5435,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-28,Hobbies,Tinkering,7005,34109,31396,106,1,6704,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-28,Hobbies,Abstract,2666,12644,20815,44,2,4494,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-28,Hobbies,Outdoors,2309,43912,28551,52,3,2725,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-28,Hobbies,Specific,4115,6452,13323,46,2,3369,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-28,Expansion,Products,42523,5390,25806,121,1,69659,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-28,Hobbies,Specific,2847,6346,2591,35,2,3768,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-28,Hobbies,Outdoors,3026,40233,35819,237,3,2145,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-28,Hobbies,Slow,4106,19368,7033,138,2,4673,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-27,Expansion,Products,35670,14277,15671,106,3,52882,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-27,Hobbies,Outdoors,5585,16665,16839,281,4,9648,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-27,Hobbies,Abstract,707,14257,11679,15,2,921,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-27,Hobbies,Specific,3014,16061,7551,62,1,4669,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-27,Hobbies,Quick,3208,4389,11140,59,1,4295,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-27,Hobbies,Tinkering,1969,28337,28783,48,5,3322,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-27,Hobbies,Slow,1570,6644,10505,79,3,1315,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-27,Expansion,Products,38740,30530,4397,60,3,45715,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-27,Hobbies,Tinkering,3437,14521,14271,100,2,2957,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-27,Hobbies,Slow,3806,28260,3895,34,1,4763,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-27,Hobbies,Outdoors,5411,41429,27337,63,2,8492,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-27,Hobbies,Specific,1055,8739,8599,45,0,741,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-27,Hobbies,Quick,1370,13385,6725,9,2,2028,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-27,Hobbies,Abstract,2782,10079,9047,30,1,2022,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-26,Hobbies,Quick,1486,18218,13572,66,2,1777,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-26,Hobbies,Slow,3499,10699,30688,92,3,3871,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-26,Hobbies,Abstract,2096,13994,8923,55,0,1772,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-26,Hobbies,Outdoors,4457,22675,14149,313,2,7293,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-26,Hobbies,Tinkering,4999,22731,29565,92,2,6370,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-26,Hobbies,Specific,1822,14045,22215,77,3,2788,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-26,Expansion,Products,9695,19587,13386,28,0,15014,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-26,Hobbies,Outdoors,3616,52513,35366,238,1,3224,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-26,Hobbies,Tinkering,6147,19678,17279,96,0,9810,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-26,Hobbies,Quick,1712,14188,1861,59,2,1707,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-26,Hobbies,Slow,5497,13106,10439,45,3,3912,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-26,Hobbies,Abstract,983,12683,17863,26,1,1544,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-25,Expansion,Products,36951,12865,40517,90,4,45641,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-25,Hobbies,Slow,6254,32530,24586,30,0,9493,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-25,Hobbies,Outdoors,2758,44935,48930,321,1,3075,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-25,Hobbies,Quick,4201,20708,14666,32,0,3969,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-25,Hobbies,Abstract,3110,18749,6990,67,1,3706,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-25,Hobbies,Specific,3609,3222,8734,37,0,4429,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-25,Expansion,Products,10993,36779,31591,67,2,11986,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-25,Hobbies,Slow,6664,10355,22486,101,1,4610,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-25,Hobbies,Quick,1131,4733,9379,72,2,1213,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-25,Hobbies,Abstract,1710,12751,7163,48,0,1449,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-25,Hobbies,Outdoors,3931,24764,42497,144,3,4634,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-25,Hobbies,Tinkering,3043,10349,14686,50,2,4766,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-25,Hobbies,Specific,3609,17550,15317,48,1,4664,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-24,Expansion,Products,16475,33289,24832,100,5,13647,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-24,Hobbies,Outdoors,2323,57425,38722,308,6,3295,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-24,Hobbies,Specific,4059,21956,19825,19,1,4277,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-24,Hobbies,Quick,2822,22756,7689,54,0,4659,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-24,Hobbies,Tinkering,3704,13214,10486,65,0,5152,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-24,Hobbies,Slow,7514,23284,9845,175,2,6387,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-24,Expansion,Products,24875,15208,15259,22,3,33827,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-24,Hobbies,Tinkering,5934,8549,22632,52,0,5962,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-24,Hobbies,Specific,448,15693,9097,7,1,434,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-24,Hobbies,Quick,3511,19919,6705,32,2,3343,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-24,Hobbies,Abstract,2662,5092,16429,71,1,3939,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-24,Hobbies,Slow,1549,9242,15241,116,1,2103,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-23,Expansion,Products,30307,16480,24419,58,2,33791,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-23,Hobbies,Slow,3053,23005,9219,151,0,4789,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-23,Hobbies,Specific,2703,4789,17525,81,1,2595,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-23,Hobbies,Quick,1462,15184,15819,39,2,2313,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-23,Hobbies,Outdoors,3057,14846,32156,220,3,3864,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-23,Hobbies,Tinkering,2051,37278,41845,109,2,2238,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-23,Hobbies,Outdoors,6476,40041,10120,87,2,8528,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-23,Hobbies,Specific,1245,13333,13703,8,1,1535,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-23,Hobbies,Slow,3309,25692,30896,136,2,2619,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-23,Hobbies,Tinkering,7177,31385,21966,49,0,10039,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-22,Expansion,Products,16330,11943,34583,138,2,28426,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-22,Hobbies,Quick,1402,21844,17623,72,2,1100,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-22,Hobbies,Abstract,2192,15759,4199,130,0,3192,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-22,Hobbies,Outdoors,3831,21112,41489,304,3,5528,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-22,Hobbies,Specific,4025,8937,17471,23,1,4316,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-22,Hobbies,Slow,3031,12156,45887,30,3,3793,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-22,Expansion,Products,15728,20331,14429,52,3,23274,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-22,Hobbies,Abstract,1657,10875,9120,68,2,1244,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-22,Hobbies,Quick,3619,3069,18333,69,2,2619,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-22,Hobbies,Specific,3403,9468,16856,25,2,2562,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-21,Expansion,Products,14630,26675,27620,111,0,22043,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-21,Hobbies,Tinkering,4921,49167,10609,106,2,8158,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-21,Hobbies,Specific,3533,11259,18807,42,0,5545,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-21,Hobbies,Outdoors,3101,22652,27452,65,1,3067,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-21,Hobbies,Quick,2940,15417,20320,34,1,4904,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-21,Hobbies,Slow,2273,47808,22624,188,0,2372,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-21,Hobbies,Abstract,2703,8760,5134,76,0,4138,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-21,Expansion,Products,45723,13518,12719,27,0,31972,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-21,Hobbies,Quick,1775,18240,18530,10,2,2131,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-21,Hobbies,Abstract,3274,20646,2410,32,0,3048,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-21,Hobbies,Specific,1208,16809,18434,25,1,1078,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-21,Hobbies,Tinkering,3521,15209,16010,152,3,3459,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-21,Hobbies,Outdoors,5672,10471,16007,61,4,6698,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-21,Hobbies,Slow,4812,5033,8550,46,4,6643,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-20,Expansion,Products,47242,34386,21693,149,2,49067,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-20,Hobbies,Abstract,721,12804,9998,59,1,847,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-20,Hobbies,Quick,743,3871,15708,32,1,937,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-20,Hobbies,Tinkering,4758,48874,19290,155,5,6127,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-20,Hobbies,Slow,2499,17429,13047,69,5,2479,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-20,Hobbies,Specific,465,9796,15821,31,2,452,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-20,Hobbies,Outdoors,2982,31654,22523,209,0,2523,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-20,Expansion,Products,39879,15716,6965,15,3,51664,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-20,Hobbies,Outdoors,3333,28367,29696,199,2,4578,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-20,Hobbies,Specific,2199,14771,11053,16,1,2137,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-20,Hobbies,Slow,2562,9738,9641,143,5,2696,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-20,Hobbies,Abstract,259,6176,7197,94,2,362,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-20,Hobbies,Quick,2039,3018,13976,34,1,2167,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-20,Hobbies,Tinkering,3285,38928,13519,136,2,3510,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-19,Expansion,Products,42731,36710,38605,152,1,59203,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-19,Hobbies,Outdoors,6942,52043,51981,247,4,6963,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-19,Hobbies,Slow,1294,14213,16497,182,1,1931,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-19,Hobbies,Tinkering,2899,31482,7872,222,2,3808,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-19,Expansion,Products,10384,31097,25700,15,4,7814,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-19,Hobbies,Slow,4337,22483,13476,172,3,7109,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-19,Hobbies,Outdoors,3868,24455,5158,142,3,2562,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-18,Expansion,Products,54596,31019,26860,189,3,61141,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-18,Hobbies,Tinkering,6302,16375,18946,169,6,6932,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-18,Hobbies,Outdoors,5344,54132,26808,261,5,4940,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-18,Hobbies,Slow,5656,47666,25497,247,5,4788,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-18,Expansion,Products,6763,25060,29230,112,1,10005,utm_source=google&utm_medium=cpc&utm_campaign=upgrade,Google
2022-05-18,Hobbies,Outdoors,2014,21300,50144,289,6,1472,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-18,Hobbies,Slow,3013,4464,12471,181,3,3261,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-18,Hobbies,Tinkering,7110,16112,33539,184,0,8828,utm_source=google&utm_medium=cpc&utm_campaign=upgrades,Google
2022-05-17,Expansion,Products,31886,33077,10733,114,1,48545,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,Facebook
2022-05-17,Hobbies,Outdoors,7870,45401,56862,303,3,11722,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
2022-05-17,Hobbies,Slow,4190,35087,29827,110,3,4758,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,Facebook
